user_id,session_id,subscription_type,user_journey
462474,3409687,monthly,"Courses-Career track certificate,Career track certificate-Pricing,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Pricing,Pricing-Career track certificate"
462474,3409838,monthly,"Other-Pricing,Pricing-Checkout,Pricing-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Log in-Log in,Log in-Log in,Log in-Log in"
462474,3409943,monthly,"Career track certificate-Career track certificate,Career track certificate-Career track certificate,Log in-Log in,Log in-Log in,Pricing-Career track certificate,Log in-Log in,Career track certificate-Log in,Career track certificate-Career track certificate"
462474,3474012,monthly,"Career track certificate-Career track certificate,Course certificate-Course certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Course certificate-Career track certificate,Career track certificate-Career track certificate,Homepage-Course certificate,Career track certificate-Career track certificate,Career track certificate-Sign up,Course certificate-Course certificate,Course certificate-Course certificate,Log in-Log in,Log in-Log in,Log in-Log in,Sign up-Log in,Course certificate-Course certificate,Course certificate-Career track certificate,Course certificate-Course certificate,Career track certificate-Career track certificate,Course certificate-Course certificate,Career track certificate-Course certificate"
462474,3476364,monthly,"Pricing-Course certificate,Course certificate-Course certificate,Log in-Log in,Course certificate-Course certificate,Course certificate-Course certificate,Log in-Log in,Homepage-Pricing,Log in-Log in"
462474,3484201,monthly,"Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462474,3484438,monthly,"Log in-Log in,Log in-Log in,Homepage-Log in"
462474,3490720,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
462474,3496838,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462484,3399926,monthly,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462488,3400159,monthly,Other-Other
462488,3408012,monthly,"Log in-Log in"
462488,3489074,monthly,"Log in-Log in"
462488,3505570,monthly,"Log in-Log in"
462488,3505605,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462489,3380721,annual,"Homepage-Pricing,Pricing-Pricing,Pricing-Pricing"
462489,3380725,annual,"Courses-Courses,Career track certificate-Career track certificate,Resources centre-Career track certificate,Resources centre-Resources centre,Career track certificate-Career track certificate,Courses-Courses,Courses-Courses,Courses-Courses,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Courses"
462489,3400134,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462489,3400167,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462514,3210199,quarterly,"Log in-Log in,Sign up-Log in"
462514,3381176,quarterly,"Pricing-Courses,Courses-Courses,Homepage-Career Tracks,Career Tracks-Career Tracks,Homepage-Homepage,Homepage-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Homepage-Pricing,Pricing-Checkout,Checkout-Checkout,Homepage-Courses,Courses-Homepage,Homepage-Homepage,Homepage-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Career Tracks-Career Tracks,Homepage-Homepage,Courses-Courses,Career Tracks-Courses,Courses-Courses,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Homepage-Career Tracks,Homepage-Homepage,Courses-Courses,Courses-Courses,Homepage-Homepage,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Homepage-Career Tracks,Homepage-Homepage,Courses-Courses,Pricing-Courses,Pricing-Pricing,Resources centre-Pricing,Resources centre-Resources centre,Resources centre-Resources centre,Courses-Resources centre,Course certificate-Courses,Course certificate-Course certificate,Course certificate-Course certificate,Resources centre-Course certificate,Courses-Resources centre,Courses-Courses,Homepage-Courses,Career Tracks-Career Tracks,Career Tracks-Courses"
462514,3401324,quarterly,"Log in-Log in,Career Tracks-Log in"
462514,3401788,quarterly,"Other-Log in,Log in-Log in"
462514,3401871,quarterly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462514,3476838,quarterly,"Log in-Log in,Other-Log in"
462514,3499758,quarterly,Checkout-Checkout
462541,3384212,annual,"Resources centre-Resources centre,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Course certificate-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre,Career Tracks-Course certificate,Course certificate-Courses,Resources centre-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre,Course certificate-Course certificate,Homepage-Homepage,Homepage-Homepage"
462541,3402570,annual,"Homepage-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up"
462541,3428758,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462541,3465044,annual,"Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462541,3478462,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462585,3404314,monthly,"Homepage-Log in,Log in-Log in"
462585,3422345,monthly,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462585,3422620,monthly,"Coupoun-Coupoun,Coupoun-Coupoun"
462624,3405914,annual,Other-Other
462624,3707428,annual,"Coupoun-Coupoun,Coupoun-Coupoun"
462624,3714523,annual,"Courses-Log in,Log in-Log in"
462624,3714532,annual,Checkout-Checkout
462624,3714564,annual,Checkout-Checkout
462643,3406615,annual,"Log in-Log in"
462643,3406651,annual,"Courses-Courses,Homepage-Course certificate,Course certificate-Courses"
462643,3407394,annual,"Courses-Courses,Courses-Courses"
462643,3421440,annual,"Pricing-Pricing,Homepage-Pricing,Pricing-Checkout"
462643,3421459,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462643,3421466,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462643,3431531,annual,"Log in-Log in,Courses-Log in"
462643,3431708,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462667,3406623,annual,"Homepage-Homepage,Homepage-Homepage,Upcoming courses-Pricing,Homepage-Homepage,Pricing-Courses,Courses-Courses"
462667,3406672,annual,"Success stories-Success stories,Success stories-Success stories,Success stories-Success stories,Career Tracks-Success stories"
462667,3407560,annual,"Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Homepage-Sign up"
462667,3413094,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Other"
462667,3413104,annual,"Log in-Log in"
462667,3427769,annual,"Log in-Log in,Log in-Log in"
462667,3469600,annual,"Log in-Log in,Log in-Log in,Log in-Log in"
462667,3481771,annual,"Log in-Log in,Log in-Log in,Success stories-Log in,Success stories-Success stories,Success stories-Success stories,Success stories-Success stories,Pricing-Success stories,Pricing-Pricing,Homepage-Pricing,Pricing-Pricing,Pricing-Pricing,Success stories-Success stories"
462667,3482357,annual,"Log in-Log in,Log in-Log in,Homepage-Pricing,Pricing-Log in"
462667,3482687,annual,Coupoun-Coupoun
462670,2864824,quarterly,"Sign up-Sign up,Pricing-Sign up,Homepage-Pricing,Homepage-Sign up,Sign up-Sign up"
462670,3407593,quarterly,"Homepage-Career track certificate,Sign up-Log in,Checkout-Homepage,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Homepage-Career track certificate,Career track certificate-Sign up,Career track certificate-Pricing,Log in-Log in,Pricing-Checkout,Checkout-Homepage"
462670,3408118,quarterly,"Career track certificate-Sign up,Sign up-Career track certificate,Log in-Log in,Sign up-Log in"
462670,3432059,quarterly,"Log in-Log in"
462670,3466233,quarterly,"Log in-Log in,Homepage-Log in,Log in-Log in"
462670,3471398,quarterly,"Log in-Log in,Sign up-Log in,Sign up-Sign up,Homepage-Sign up"
462670,3471409,quarterly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462672,3407894,annual,"Courses-Sign up,Sign up-Sign up,Sign up-Sign up"
462672,3430177,annual,Checkout-Checkout
462672,3474943,annual,Coupoun-Coupoun
462697,3408749,annual,"Resources centre-Resources centre,Career track certificate-Resources centre,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Homepage-Career track certificate"
462697,3408773,annual,"Sign up-Sign up,Sign up-Sign up,Resources centre-Career track certificate,Career track certificate-Sign up,Sign up-Sign up,Sign up-Sign up"
462697,3410322,annual,"Log in-Log in,Log in-Log in,Sign up-Log in,Career track certificate-Sign up,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Resources centre-Career track certificate,Resources centre-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre,Log in-Resources centre,Log in-Log in,Log in-Log in"
462697,3460422,annual,"Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462697,3461008,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462703,3380317,monthly,"Homepage-Sign up"
462703,3408959,monthly,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462720,3409606,monthly,"Sign up-Sign up,Sign up-Sign up"
462720,3439927,monthly,"Courses-Sign up,Sign up-Sign up"
462720,3440152,monthly,"Sign up-Sign up,Sign up-Sign up"
462720,3484233,monthly,"Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Homepage-Pricing,Courses-Courses,Courses-Courses,Homepage-Homepage,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Pricing-Course certificate,Course certificate-Course certificate,Course certificate-Courses,Courses-Upcoming courses,Upcoming courses-Courses,Courses-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Courses,Courses-Courses,Courses-Courses"
462720,3485025,monthly,"Homepage-Homepage,Homepage-Homepage,Homepage-Resources centre,Resources centre-Resources centre"
462720,3486895,monthly,"Resources centre-Resources centre,Resources centre-Resources centre,Resources centre-Resources centre"
462720,3496770,monthly,"Homepage-Sign up,Sign up-Log in,Log in-Log in"
462720,3497420,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462746,3410452,monthly,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462826,3421132,monthly,"Homepage-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up"
462826,3421201,monthly,Checkout-Checkout
462826,3421207,monthly,Checkout-Checkout
462826,3421414,monthly,Checkout-Checkout
462852,3403609,monthly,"Career track certificate-Career Tracks,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career Tracks,Pricing-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career Tracks-Career Tracks,Career Tracks-Career Tracks"
462852,3422497,monthly,"Homepage-Pricing,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Courses-Courses,Sign up-Sign up,Career track certificate-Sign up,Courses-Career track certificate,Sign up-Sign up,Sign up-Sign up,Pricing-Courses"
462852,3422846,monthly,"Checkout-Checkout,Checkout-Checkout"
462855,3422476,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462884,3423874,annual,"Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Homepage-Sign up,Sign up-Sign up,Sign up-Sign up"
462884,3423885,annual,"Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Pricing-Sign up"
462884,3430801,annual,"Log in-Log in,Homepage-Log in"
462884,3469617,annual,"Homepage-Log in,Log in-Log in"
462884,3469623,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462884,3469682,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462884,3663087,annual,"Log in-Log in,Homepage-Log in"
462884,3779884,annual,"Log in-Log in,Log in-Other,Log in-Log in,Log in-Log in,Log in-Log in"
462884,3779898,annual,"Log in-Log in,Log in-Log in,Log in-Log in"
462884,3779937,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462890,3424025,annual,"Checkout-Checkout,Checkout-Checkout,Homepage-Pricing,Pricing-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462890,3424101,annual,"Courses-Courses,Courses-Sign up"
462890,3435156,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462890,3435171,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462890,3443700,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Sign up-Sign up,Career Tracks-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Log in-Log in"
462890,3449579,annual,"Log in-Log in,Log in-Log in,Log in-Log in"
462890,3543164,annual,"Log in-Log in,Log in-Log in,Log in-Log in"
462890,3594351,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462890,3594377,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462890,3594409,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
462890,3594429,annual,"Checkout-Checkout,Checkout-Checkout"
462890,3594798,annual,Coupoun-Coupoun
462890,3594869,annual,Coupoun-Coupoun
462890,3594983,annual,"Checkout-Checkout,Checkout-Checkout"
462890,3595468,annual,Coupoun-Coupoun
462890,3596019,annual,Coupoun-Coupoun
462890,3599906,annual,Coupoun-Coupoun
462919,3425204,annual,"Homepage-Homepage,Courses-Career Tracks,Sign up-Sign up,Career Tracks-Career Tracks,Homepage-Homepage,Sign up-Sign up,Sign up-Sign up,Homepage-Homepage,Courses-Sign up,Courses-Courses,Courses-Courses,Courses-Courses,Homepage-Courses,Career Tracks-Course certificate,Course certificate-Course certificate,Course certificate-Course certificate,Course certificate-Courses,Homepage-Homepage,Courses-Sign up,Courses-Courses,Courses-Courses"
462919,3425361,annual,"Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462919,3425371,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462930,3425692,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462930,3425717,annual,"Courses-Courses,Courses-Courses,Courses-Courses,Homepage-Courses"
462967,3427154,annual,Other-Other
462967,3431976,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462967,3455890,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462967,3468411,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
462967,3480418,annual,Coupoun-Coupoun
462971,3427164,annual,"Homepage-Career track certificate,Homepage-Homepage,Career track certificate-Career track certificate,Homepage-Career track certificate,Sign up-Sign up,Career Tracks-Sign up,Career track certificate-Career track certificate,Career track certificate-Career Tracks,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Sign up-Sign up"
462971,3427423,annual,"Resources centre-Resources centre,Other-Resources centre"
462971,3436381,annual,"Log in-Log in"
462971,3441592,annual,"Log in-Log in"
462971,3443588,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462971,3443689,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
462971,3444324,annual,Coupoun-Coupoun
463014,3027287,annual,Homepage-Pricing
463014,3428591,annual,"Course certificate-Course certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Course certificate-Career track certificate,Career track certificate-Career Tracks,Career track certificate-Career Tracks,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Course certificate-Course certificate,Career track certificate-Career track certificate,Course certificate-Course certificate,Career Tracks-Course certificate,Career track certificate-Career Tracks,Course certificate-Course certificate,Career Tracks-Career Tracks,Homepage-Pricing,Pricing-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career track certificate,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Sign up-Sign up,Sign up-Sign up,Career Tracks-Sign up,Career Tracks-Career Tracks,Career track certificate-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career track certificate-Career track certificate"
